order_id,brand,product_name,ram,upc,original_price,discount_percent,final_price,rating,reviews_count,quantity_sold,city,order_date,purchase_link
100463,Apple,iPhone 15 Pro Max,8 GB,MOB9WTX7LQQ,159900,9,145509,4.3,117,2,Lucknow,2024-11-23,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100464,Apple,iPhone 13 Pro Max,8 GB,MOB6XQXH3X6,94999,7,88349,4.6,247,2,Mumbai,2023-09-04,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100465,Apple,iPhone 12 Pro Max,8 GB,MOBXZOI83E4,84999,1,84149,4.9,1098,1,Bangalore,2023-02-08,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100466,Apple,iPhone 13 Pro,6 GB,MOBGF1DY2NN,89999,3,87299,4.8,500,5,Jaipur,2023-01-22,https://www.flipkart.com/search?q=iPhone+13+Pro
100467,Apple,iPhone 13 Mini,4 GB,MOBDGS7FAM8,54999,6,51699,4.7,1307,1,Bangalore,2023-03-14,https://www.flipkart.com/search?q=iPhone+13+Mini
100468,Apple,iPhone 13 Pro,4 GB,MOBD5SZPDMV,89999,13,78299,4.2,4191,5,Delhi,2023-02-20,https://www.flipkart.com/search?q=iPhone+13+Pro
100469,Apple,iPhone 11 Pro,4 GB,MOBZ9EUMOEE,69999,2,68599,4,4083,4,Bangalore,2024-10-09,https://www.flipkart.com/search?q=iPhone+11+Pro
100470,Apple,iPhone 15,8 GB,MOB0M4UVI75,79999,16,67199,4.1,85,2,Lucknow,2023-09-22,https://www.flipkart.com/search?q=iPhone+15
100471,Apple,iPhone 13 Pro Max,6 GB,MOBRT6WF8MN,94999,10,85499,4.1,4603,1,Ahmedabad,2024-12-21,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100472,Apple,iPhone 11,8 GB,MOBBUQLZJR7,39999,7,37199,4.4,2407,1,Bangalore,2024-05-06,https://www.flipkart.com/search?q=iPhone+11
100473,Apple,iPhone 15 Plus,6 GB,MOB9MIFNSAA,89999,8,82799,4.3,3016,5,Delhi,2024-12-14,https://www.flipkart.com/search?q=iPhone+15+Plus
100474,Apple,iPhone 15 Pro,6 GB,MOBCWLYIQPK,134900,13,117363,4.3,3115,4,Hyderabad,2024-06-08,https://www.flipkart.com/search?q=iPhone+15+Pro
100475,Apple,iPhone 15 Pro Max,8 GB,MOB8Q8M5TTB,159900,2,156702,4.9,1228,3,Lucknow,2023-05-01,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100476,Apple,iPhone 15,4 GB,MOBGWBFIZ8P,79999,14,68799,4.2,2090,3,Kolkata,2023-04-13,https://www.flipkart.com/search?q=iPhone+15
100477,Apple,iPhone 14 Pro,4 GB,MOB1YK20RDJ,119999,2,117599,4.4,1549,4,Pune,2023-06-09,https://www.flipkart.com/search?q=iPhone+14+Pro
100478,Apple,iPhone 11 Pro Max,4 GB,MOB34BNNBIF,74999,13,65249,4.9,1289,5,Kolkata,2023-01-01,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100479,Apple,iPhone 12 Pro Max,6 GB,MOB1XT95TF4,84999,7,79049,4.2,2529,5,Bangalore,2023-05-26,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100480,Apple,iPhone 15 Pro,8 GB,MOB2KHQXGZE,134900,15,114665,4.2,301,5,Mumbai,2024-07-18,https://www.flipkart.com/search?q=iPhone+15+Pro
100481,Apple,iPhone 12 Mini,8 GB,MOB5F25QC0B,45999,8,42319,4.5,282,2,Bangalore,2024-02-06,https://www.flipkart.com/search?q=iPhone+12+Mini
100482,Apple,iPhone 14 Plus,8 GB,MOB2OVWES80,74999,17,62249,4.7,1299,4,Lucknow,2024-02-07,https://www.flipkart.com/search?q=iPhone+14+Plus
100483,Apple,iPhone 14 Pro Max,4 GB,MOBGFFY8DDJ,129999,18,106599,4.3,3272,5,Lucknow,2023-09-13,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100484,Apple,iPhone 13 Pro,6 GB,MOBL2VI1426,89999,6,84599,4.6,2512,5,Kolkata,2024-09-14,https://www.flipkart.com/search?q=iPhone+13+Pro
100485,Apple,iPhone 12,6 GB,MOBYY7SX1FW,49999,3,48499,4.5,920,2,Delhi,2023-06-02,https://www.flipkart.com/search?q=iPhone+12
100486,Apple,iPhone 15 Pro,4 GB,MOBP23INBTY,134900,8,124108,4.6,4928,4,Bangalore,2024-11-06,https://www.flipkart.com/search?q=iPhone+15+Pro
100487,Apple,iPhone 12 Pro,4 GB,MOB3XLWTNFK,79999,19,64799,3.9,4780,4,Lucknow,2023-12-18,https://www.flipkart.com/search?q=iPhone+12+Pro
100488,Apple,iPhone 14 Pro Max,6 GB,MOBT9WWBCU4,129999,13,113099,4.4,3537,2,Bangalore,2024-10-27,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100489,Apple,iPhone 11 Pro Max,6 GB,MOBZHSOWEJQ,74999,19,60749,3.9,1335,2,Bangalore,2023-04-20,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100490,Apple,iPhone 11 Pro Max,6 GB,MOBZR4O4I7A,74999,16,62999,4.6,2621,3,Chennai,2023-02-01,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100491,Apple,iPhone 15 Plus,4 GB,MOBBFW15WR8,89999,17,74699,4.7,3811,4,Kolkata,2024-02-04,https://www.flipkart.com/search?q=iPhone+15+Plus
100492,Apple,iPhone 12 Pro Max,8 GB,MOB9R1443OC,84999,13,73949,3.9,1847,5,Mumbai,2023-01-28,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100493,Apple,iPhone 11 Pro,6 GB,MOBP4NU11DY,69999,9,63699,4,4560,4,Bangalore,2023-03-03,https://www.flipkart.com/search?q=iPhone+11+Pro
100494,Apple,iPhone 13 Pro Max,8 GB,MOBL325ECH4,94999,10,85499,3.9,2371,3,Delhi,2023-05-10,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100495,Apple,iPhone 12,6 GB,MOBFZT9MCXI,49999,3,48499,4.3,317,1,Hyderabad,2023-08-11,https://www.flipkart.com/search?q=iPhone+12
100496,Apple,iPhone 14 Plus,4 GB,MOB94CZ7PPQ,74999,12,65999,4.2,273,3,Mumbai,2023-10-01,https://www.flipkart.com/search?q=iPhone+14+Plus
100497,Apple,iPhone 15,6 GB,MOBUXQNN18J,79999,7,74399,4.8,4585,3,Pune,2023-12-17,https://www.flipkart.com/search?q=iPhone+15
100498,Apple,iPhone 11 Pro,6 GB,MOBTA00VK7E,69999,4,67199,4.3,4725,4,Ahmedabad,2023-02-14,https://www.flipkart.com/search?q=iPhone+11+Pro
100499,Apple,iPhone 15 Plus,8 GB,MOBQOMJZDVT,89999,0,89999,4,954,4,Ahmedabad,2024-09-25,https://www.flipkart.com/search?q=iPhone+15+Plus
100500,Apple,iPhone 14 Pro Max,4 GB,MOB1DCIM7FO,129999,4,124799,4.3,983,3,Chennai,2023-12-05,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100501,Apple,iPhone 13 Mini,8 GB,MOB46JXEM60,54999,9,50049,4.4,596,1,Chennai,2023-10-30,https://www.flipkart.com/search?q=iPhone+13+Mini
100502,Apple,iPhone 11 Pro Max,4 GB,MOBEFP6JUZ9,74999,16,62999,4.5,1500,4,Chennai,2023-03-01,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100503,Apple,iPhone 15,6 GB,MOBYJGEPATU,79999,4,76799,4.1,759,2,Pune,2024-12-07,https://www.flipkart.com/search?q=iPhone+15
100504,Apple,iPhone 15,4 GB,MOBYDA5E840,79999,15,67999,4,56,4,Lucknow,2024-03-15,https://www.flipkart.com/search?q=iPhone+15
100505,Apple,iPhone 15,8 GB,MOBCRHA2021,79999,18,65599,4.1,2942,4,Ahmedabad,2024-05-09,https://www.flipkart.com/search?q=iPhone+15
100506,Apple,iPhone 13 Mini,6 GB,MOBFX1KW1ZM,54999,7,51149,4.8,2733,3,Kolkata,2024-07-13,https://www.flipkart.com/search?q=iPhone+13+Mini
100507,Apple,iPhone 14 Pro Max,6 GB,MOBPONIRRK4,129999,4,124799,3.8,2506,3,Ahmedabad,2024-12-05,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100508,Apple,iPhone 11 Pro,6 GB,MOBRK6BZMK2,69999,20,55999,4.8,2445,2,Jaipur,2023-06-27,https://www.flipkart.com/search?q=iPhone+11+Pro
100509,Apple,iPhone 13,4 GB,MOBZ5S6B4SZ,59999,14,51599,4.3,2783,5,Mumbai,2023-11-11,https://www.flipkart.com/search?q=iPhone+13
100510,Apple,iPhone 11,8 GB,MOB07Q38NDQ,39999,11,35599,4.6,482,5,Jaipur,2024-07-24,https://www.flipkart.com/search?q=iPhone+11
100511,Apple,iPhone 15 Plus,4 GB,MOBMTKDE6PF,89999,1,89099,4,1984,5,Hyderabad,2024-03-28,https://www.flipkart.com/search?q=iPhone+15+Plus
100512,Apple,iPhone 15 Pro Max,4 GB,MOBSO1IE035,159900,19,129519,3.8,3462,5,Delhi,2024-11-03,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100513,Apple,iPhone 12,8 GB,MOBSYFKYNOM,49999,17,41499,4.7,2368,4,Delhi,2024-04-19,https://www.flipkart.com/search?q=iPhone+12
100514,Apple,iPhone 12 Pro,4 GB,MOBC2AGQRDR,79999,15,67999,4.2,1785,5,Mumbai,2024-07-16,https://www.flipkart.com/search?q=iPhone+12+Pro
100515,Apple,iPhone 15 Plus,4 GB,MOB7SMRONG8,89999,8,82799,4.6,3572,1,Hyderabad,2023-03-08,https://www.flipkart.com/search?q=iPhone+15+Plus
100516,Apple,iPhone 11,4 GB,MOB7R6YZYPD,39999,15,33999,4,3138,2,Pune,2023-03-27,https://www.flipkart.com/search?q=iPhone+11
100517,Apple,iPhone 13 Mini,4 GB,MOB6MP7PGGQ,54999,11,48949,4.5,3366,4,Hyderabad,2024-12-16,https://www.flipkart.com/search?q=iPhone+13+Mini
100518,Apple,iPhone 13 Pro,6 GB,MOBPU8Z03OK,89999,8,82799,4.2,1654,2,Chennai,2024-01-03,https://www.flipkart.com/search?q=iPhone+13+Pro
100519,Apple,iPhone 13 Pro Max,4 GB,MOBEE5L2Y4O,94999,7,88349,4.7,1132,2,Jaipur,2024-07-16,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100520,Apple,iPhone 13 Pro Max,4 GB,MOBSJUS0GBH,94999,16,79799,4.6,302,3,Chennai,2024-03-29,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100521,Apple,iPhone 12,8 GB,MOB01KSR1JQ,49999,12,43999,4.1,1799,3,Kolkata,2024-10-13,https://www.flipkart.com/search?q=iPhone+12
100522,Apple,iPhone 14 Pro Max,4 GB,MOBIQLHHKS2,129999,10,116999,4.5,1658,3,Bangalore,2024-07-08,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100523,Apple,iPhone 14 Pro Max,8 GB,MOB8ES2LOBS,129999,6,122199,4.6,1987,4,Chennai,2024-12-25,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100524,Apple,iPhone 13,6 GB,MOBV0HYTT4V,59999,15,50999,4.1,4235,5,Ahmedabad,2024-02-26,https://www.flipkart.com/search?q=iPhone+13
100525,Apple,iPhone 12 Pro Max,4 GB,MOBGXA310VM,84999,11,75649,4.6,3310,2,Mumbai,2024-09-02,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100526,Apple,iPhone 12 Pro,6 GB,MOBFYSQ340J,79999,7,74399,4.6,2133,1,Mumbai,2023-07-02,https://www.flipkart.com/search?q=iPhone+12+Pro
100527,Apple,iPhone 13 Mini,8 GB,MOB0COQ5QN4,54999,18,45099,4.7,3621,3,Chennai,2024-12-31,https://www.flipkart.com/search?q=iPhone+13+Mini
100528,Apple,iPhone 15 Pro,4 GB,MOB2PTZTZD9,134900,19,109269,4.2,578,1,Delhi,2024-01-17,https://www.flipkart.com/search?q=iPhone+15+Pro
100529,Apple,iPhone 13 Pro Max,6 GB,MOBB06UWG59,94999,1,94049,4.4,722,4,Lucknow,2023-02-14,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100530,Apple,iPhone 14,8 GB,MOBP7N13YT3,69999,16,58799,4.4,2737,5,Lucknow,2023-03-29,https://www.flipkart.com/search?q=iPhone+14
100531,Apple,iPhone 15 Pro,4 GB,MOB3VLJHVVL,134900,11,120061,3.9,548,1,Lucknow,2023-11-21,https://www.flipkart.com/search?q=iPhone+15+Pro
100532,Apple,iPhone 14 Pro,8 GB,MOBRNQ3WS2G,119999,1,118799,4.1,3674,2,Kolkata,2024-04-15,https://www.flipkart.com/search?q=iPhone+14+Pro
100533,Apple,iPhone 13 Pro Max,8 GB,MOB8KAA8YWD,94999,3,92149,4,4306,4,Delhi,2024-11-22,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100534,Apple,iPhone 12,4 GB,MOB5ZZ6AK5V,49999,13,43499,4.2,1119,4,Delhi,2023-06-13,https://www.flipkart.com/search?q=iPhone+12
100535,Apple,iPhone 14,4 GB,MOB19MNOVPI,69999,16,58799,3.8,3398,3,Mumbai,2024-01-16,https://www.flipkart.com/search?q=iPhone+14
100536,Apple,iPhone 14 Pro,6 GB,MOB93S67TXK,119999,1,118799,4.1,911,2,Ahmedabad,2023-09-29,https://www.flipkart.com/search?q=iPhone+14+Pro
100537,Apple,iPhone 11,6 GB,MOBDPY5OPHH,39999,17,33199,4,1597,1,Kolkata,2023-08-09,https://www.flipkart.com/search?q=iPhone+11
100538,Apple,iPhone 13 Pro Max,4 GB,MOBDQE8G61I,94999,9,86449,3.9,1664,2,Chennai,2023-04-14,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100539,Apple,iPhone 15 Plus,6 GB,MOBFQ3DNASR,89999,7,83699,4.3,3086,4,Delhi,2024-11-26,https://www.flipkart.com/search?q=iPhone+15+Plus
100540,Apple,iPhone 12,4 GB,MOBZTCJ1DEH,49999,13,43499,4.4,1819,1,Kolkata,2023-04-29,https://www.flipkart.com/search?q=iPhone+12
100541,Apple,iPhone 13,6 GB,MOB2CZVSOMI,59999,16,50399,4.5,1178,2,Ahmedabad,2024-04-01,https://www.flipkart.com/search?q=iPhone+13
100542,Apple,iPhone 15,6 GB,MOBK80ZYHX5,79999,17,66399,4.4,4024,3,Pune,2023-10-05,https://www.flipkart.com/search?q=iPhone+15
100543,Apple,iPhone 11 Pro,8 GB,MOBMI6HGZ26,69999,3,67899,3.8,1281,4,Mumbai,2023-04-04,https://www.flipkart.com/search?q=iPhone+11+Pro
100544,Apple,iPhone 13 Mini,4 GB,MOB8RHNX6ZS,54999,2,53899,4.2,2988,1,Delhi,2023-07-05,https://www.flipkart.com/search?q=iPhone+13+Mini
100545,Apple,iPhone 14 Plus,8 GB,MOB5MAJV9TR,74999,8,68999,4.2,1336,5,Ahmedabad,2023-09-19,https://www.flipkart.com/search?q=iPhone+14+Plus
100546,Apple,iPhone 14 Plus,8 GB,MOBKZP7A91V,74999,11,66749,3.9,631,3,Lucknow,2023-11-11,https://www.flipkart.com/search?q=iPhone+14+Plus
100547,Apple,iPhone 12,8 GB,MOBJL53JS8J,49999,9,45499,4.2,3083,2,Ahmedabad,2024-03-14,https://www.flipkart.com/search?q=iPhone+12
100548,Apple,iPhone 11,4 GB,MOBE2RZEBZH,39999,19,32399,4.7,1896,5,Lucknow,2023-12-26,https://www.flipkart.com/search?q=iPhone+11
100549,Apple,iPhone 15 Pro Max,8 GB,MOBR97Y6TID,159900,18,131118,4.5,3072,3,Jaipur,2023-12-06,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100550,Apple,iPhone 13 Mini,6 GB,MOBYFN1NUPN,54999,10,49499,4.8,1090,3,Ahmedabad,2023-12-19,https://www.flipkart.com/search?q=iPhone+13+Mini
100551,Apple,iPhone 11,4 GB,MOB9DU5IXGZ,39999,16,33599,4.2,2641,4,Pune,2024-11-16,https://www.flipkart.com/search?q=iPhone+11
100552,Apple,iPhone 13 Pro,6 GB,MOBMDQZOP0F,89999,13,78299,4.4,2732,1,Kolkata,2024-10-07,https://www.flipkart.com/search?q=iPhone+13+Pro
100553,Apple,iPhone 15 Pro,4 GB,MOBQYED6KDK,134900,1,133551,4.8,3511,1,Chennai,2024-07-28,https://www.flipkart.com/search?q=iPhone+15+Pro
100554,Apple,iPhone 12 Pro,8 GB,MOB0CIF3AXI,79999,17,66399,4.5,1337,5,Chennai,2024-11-19,https://www.flipkart.com/search?q=iPhone+12+Pro
100555,Apple,iPhone 11 Pro Max,6 GB,MOBKHP7AXPU,74999,10,67499,4.8,1571,1,Ahmedabad,2023-08-16,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100556,Apple,iPhone 12 Mini,6 GB,MOBOFGXTLBF,45999,19,37259,4.7,1524,4,Delhi,2023-07-04,https://www.flipkart.com/search?q=iPhone+12+Mini
100557,Apple,iPhone 14,4 GB,MOBXNZ5IIRS,69999,0,69999,4.3,474,2,Kolkata,2023-03-03,https://www.flipkart.com/search?q=iPhone+14
100558,Apple,iPhone 15,8 GB,MOBDYUOGGTW,79999,8,73599,4.1,412,1,Kolkata,2024-06-20,https://www.flipkart.com/search?q=iPhone+15
100559,Apple,iPhone 13 Pro Max,4 GB,MOB7YQ3QAXJ,94999,3,92149,4.3,4061,3,Lucknow,2023-08-05,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100560,Apple,iPhone 13 Pro,8 GB,MOBTPKZSVMZ,89999,14,77399,4.4,2721,3,Kolkata,2023-10-03,https://www.flipkart.com/search?q=iPhone+13+Pro
100561,Apple,iPhone 13 Pro Max,8 GB,MOBNFMYVXMU,94999,9,86449,4.7,2367,3,Mumbai,2023-04-28,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100562,Apple,iPhone 12 Pro,8 GB,MOB2CKRB2B0,79999,16,67199,4.6,2763,1,Mumbai,2024-09-22,https://www.flipkart.com/search?q=iPhone+12+Pro
100563,Apple,iPhone 11,8 GB,MOBC0BDEDJX,39999,19,32399,4.2,154,5,Chennai,2024-08-21,https://www.flipkart.com/search?q=iPhone+11
100564,Apple,iPhone 15 Pro Max,8 GB,MOBSAGKMMWK,159900,16,134316,4.5,4639,1,Lucknow,2023-11-16,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100565,Apple,iPhone 15,4 GB,MOB765588A5,79999,2,78399,4.9,1316,4,Pune,2024-06-25,https://www.flipkart.com/search?q=iPhone+15
100566,Apple,iPhone 12 Mini,6 GB,MOBC9WK3XZY,45999,9,41859,4.7,1250,1,Chennai,2024-06-26,https://www.flipkart.com/search?q=iPhone+12+Mini
100567,Apple,iPhone 14,8 GB,MOB9VAD2ABK,69999,16,58799,4.1,3505,3,Chennai,2023-09-20,https://www.flipkart.com/search?q=iPhone+14
100568,Apple,iPhone 15 Pro,4 GB,MOB3HRKBECX,134900,14,116014,4.1,2335,4,Lucknow,2024-12-23,https://www.flipkart.com/search?q=iPhone+15+Pro
100569,Apple,iPhone 11 Pro,8 GB,MOBMYBRSG24,69999,9,63699,4.7,440,2,Chennai,2024-06-23,https://www.flipkart.com/search?q=iPhone+11+Pro
100570,Apple,iPhone 15 Plus,6 GB,MOBT8MKPHJ3,89999,10,80999,4.9,4166,4,Mumbai,2023-09-20,https://www.flipkart.com/search?q=iPhone+15+Plus
100571,Apple,iPhone 15,8 GB,MOBP0MGX656,79999,12,70399,4.2,1850,3,Lucknow,2024-06-20,https://www.flipkart.com/search?q=iPhone+15
100572,Apple,iPhone 12 Pro Max,4 GB,MOBRV1COC5U,84999,7,79049,4.8,521,2,Mumbai,2024-02-18,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100573,Apple,iPhone 12 Pro Max,6 GB,MOBTLIPSFU6,84999,11,75649,4.5,1061,4,Delhi,2023-04-01,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100574,Apple,iPhone 13 Pro Max,8 GB,MOBV71IHFXQ,94999,8,87399,4.2,2492,4,Pune,2023-04-11,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100575,Apple,iPhone 15 Pro Max,8 GB,MOBEAJWJ28V,159900,19,129519,4.1,238,2,Hyderabad,2023-08-28,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100576,Apple,iPhone 14,8 GB,MOBIM97MN4J,69999,7,65099,3.8,1230,3,Hyderabad,2024-07-01,https://www.flipkart.com/search?q=iPhone+14
100577,Apple,iPhone 15,6 GB,MOBH0EK90H4,79999,0,79999,4.6,4934,4,Bangalore,2024-04-11,https://www.flipkart.com/search?q=iPhone+15
100578,Apple,iPhone 14 Pro Max,4 GB,MOB1L282FIX,129999,16,109199,4.4,4683,5,Delhi,2023-05-08,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100579,Apple,iPhone 12 Pro Max,4 GB,MOBD3P0E2HR,84999,1,84149,4.5,2520,3,Delhi,2023-06-22,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100580,Apple,iPhone 14,8 GB,MOBZZI8FGQ7,69999,15,59499,4.6,1216,5,Bangalore,2023-07-28,https://www.flipkart.com/search?q=iPhone+14
100581,Apple,iPhone 13,4 GB,MOBXHLOWR76,59999,3,58199,4.8,3352,5,Mumbai,2023-11-21,https://www.flipkart.com/search?q=iPhone+13
100582,Apple,iPhone 12,8 GB,MOBPKE4E6LG,49999,1,49499,4,3143,4,Bangalore,2023-02-04,https://www.flipkart.com/search?q=iPhone+12
100583,Apple,iPhone 11,6 GB,MOBEKHT15JG,39999,17,33199,4.4,616,1,Chennai,2023-03-19,https://www.flipkart.com/search?q=iPhone+11
100584,Apple,iPhone 13 Pro Max,8 GB,MOBFTJ8LGLC,94999,9,86449,4.8,4831,1,Ahmedabad,2024-09-28,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100585,Apple,iPhone 15 Pro,8 GB,MOB248E18UC,134900,5,128155,4.3,4238,2,Delhi,2023-07-22,https://www.flipkart.com/search?q=iPhone+15+Pro
100586,Apple,iPhone 14,6 GB,MOBB1J4F25Z,69999,9,63699,3.8,2995,1,Ahmedabad,2024-12-25,https://www.flipkart.com/search?q=iPhone+14
100587,Apple,iPhone 15 Plus,4 GB,MOB0Q3KXWG7,89999,12,79199,4.7,780,3,Ahmedabad,2023-03-12,https://www.flipkart.com/search?q=iPhone+15+Plus
100588,Apple,iPhone 11 Pro,6 GB,MOBBCA3RHYO,69999,11,62299,4.6,3155,1,Hyderabad,2024-10-20,https://www.flipkart.com/search?q=iPhone+11+Pro
100589,Apple,iPhone 15 Pro Max,8 GB,MOBTW9K94Q8,159900,20,127920,3.9,4262,2,Pune,2024-10-24,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100590,Apple,iPhone 15 Plus,6 GB,MOB7GXW79DJ,89999,14,77399,4.9,923,2,Pune,2024-10-08,https://www.flipkart.com/search?q=iPhone+15+Plus
100591,Apple,iPhone 13 Pro Max,4 GB,MOBMYI117ID,94999,16,79799,4.3,788,1,Kolkata,2024-11-22,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100592,Apple,iPhone 11,6 GB,MOBL6XV31W8,39999,3,38799,3.9,2172,5,Bangalore,2024-05-07,https://www.flipkart.com/search?q=iPhone+11
100593,Apple,iPhone 13,4 GB,MOBBBN8NLFW,59999,11,53399,4.8,4082,3,Kolkata,2023-01-18,https://www.flipkart.com/search?q=iPhone+13
100594,Apple,iPhone 15 Pro Max,8 GB,MOBNXP5IM1Y,159900,20,127920,4.8,4012,1,Ahmedabad,2024-08-13,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100595,Apple,iPhone 15 Plus,8 GB,MOBDME97AWZ,89999,17,74699,4.7,1814,5,Jaipur,2024-03-28,https://www.flipkart.com/search?q=iPhone+15+Plus
100596,Apple,iPhone 15 Pro Max,8 GB,MOB2AP275MC,159900,1,158301,4,2578,1,Hyderabad,2024-09-10,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100597,Apple,iPhone 13,4 GB,MOBN2SLQJAZ,59999,8,55199,4.3,2373,2,Hyderabad,2024-12-09,https://www.flipkart.com/search?q=iPhone+13
100598,Apple,iPhone 12,4 GB,MOB495N2CD6,49999,2,48999,4.7,3869,4,Delhi,2023-03-19,https://www.flipkart.com/search?q=iPhone+12
100599,Apple,iPhone 11,6 GB,MOBG901C6XB,39999,5,37999,4.9,820,4,Chennai,2024-08-20,https://www.flipkart.com/search?q=iPhone+11
100600,Apple,iPhone 13 Pro,8 GB,MOB0UH7P1I2,89999,8,82799,4.8,4801,4,Bangalore,2024-07-14,https://www.flipkart.com/search?q=iPhone+13+Pro
100601,Apple,iPhone 11 Pro,4 GB,MOBN3EGYNYA,69999,15,59499,4.9,3527,2,Bangalore,2024-09-25,https://www.flipkart.com/search?q=iPhone+11+Pro
100602,Apple,iPhone 11 Pro Max,4 GB,MOB6TT1VL6H,74999,6,70499,4.8,3681,1,Chennai,2024-07-15,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100603,Apple,iPhone 14 Pro Max,8 GB,MOB542EWCE7,129999,1,128699,4.4,2856,4,Ahmedabad,2023-09-13,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100604,Apple,iPhone 11 Pro,6 GB,MOBHPB2LSIR,69999,0,69999,4,3638,3,Hyderabad,2023-10-04,https://www.flipkart.com/search?q=iPhone+11+Pro
100605,Apple,iPhone 13 Pro Max,6 GB,MOBVOU1FXDN,94999,18,77899,4.5,634,2,Mumbai,2024-07-25,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100606,Apple,iPhone 15 Pro Max,4 GB,MOBY1LDB58T,159900,18,131118,4.7,2770,2,Hyderabad,2024-02-14,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100607,Apple,iPhone 11 Pro,4 GB,MOB79BUOUS0,69999,4,67199,4.4,2535,5,Chennai,2024-01-07,https://www.flipkart.com/search?q=iPhone+11+Pro
100608,Apple,iPhone 12 Pro Max,6 GB,MOBBV1HHL2G,84999,1,84149,4,3143,3,Ahmedabad,2023-07-17,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100609,Apple,iPhone 15 Pro,4 GB,MOBEP5UFXQY,134900,11,120061,4.4,1282,3,Hyderabad,2024-08-16,https://www.flipkart.com/search?q=iPhone+15+Pro
100610,Apple,iPhone 12 Mini,6 GB,MOBRSB06A4B,45999,20,36799,4.6,1382,1,Hyderabad,2023-05-30,https://www.flipkart.com/search?q=iPhone+12+Mini
100611,Apple,iPhone 12 Pro Max,4 GB,MOB85YLF8WN,84999,16,71399,4.2,2974,2,Mumbai,2024-08-05,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100612,Apple,iPhone 13 Pro,4 GB,MOBE3HKQPQK,89999,4,86399,4.5,2018,2,Delhi,2024-06-09,https://www.flipkart.com/search?q=iPhone+13+Pro
100613,Apple,iPhone 15 Pro Max,6 GB,MOBB1PCC69U,159900,17,132717,4.5,4923,2,Bangalore,2023-12-07,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100614,Apple,iPhone 14 Pro,8 GB,MOBMM64ZZ54,119999,4,115199,4.8,2505,1,Mumbai,2024-12-12,https://www.flipkart.com/search?q=iPhone+14+Pro
100615,Apple,iPhone 14 Pro,8 GB,MOB63JNC2QL,119999,17,99599,3.9,860,4,Bangalore,2024-12-04,https://www.flipkart.com/search?q=iPhone+14+Pro
100616,Apple,iPhone 12,8 GB,MOBXBY5MLRW,49999,4,47999,4.5,1459,2,Lucknow,2024-10-30,https://www.flipkart.com/search?q=iPhone+12
100617,Apple,iPhone 13 Mini,8 GB,MOBI26LQCCI,54999,17,45649,4.5,1770,5,Mumbai,2024-04-30,https://www.flipkart.com/search?q=iPhone+13+Mini
